ID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62
1679	0	8	13	11	5	0	0	0	4	16	14	16	10	0	0	0	1	14	16	7	0	0	0	0	0	11	16	14	2	0	0	0	2	16	3	8	15	1	0	6	15	2	1	16	5	0	0	5	16	9	11	16	3	0	0	0	9	15	15	7	0	0
1680	0	6	13	10	0	0	0	0	3	16	11	14	6	0	0	0	9	11	0	12	12	0	0	0	4	4	0	9	12	0	0	0	0	0	4	16	3	0	0	0	0	13	15	3	0	0	0	0	8	16	15	16	11	0	0	0	4	14	10	2	0	0
1681	0	5	16	4	0	0	0	0	0	13	16	1	0	0	0	0	2	16	11	0	0	0	0	0	8	16	12	10	16	6	0	0	2	13	16	16	16	6	0	0	1	14	16	6	0	0	0	0	5	16	11	0	0	0	0	0	5	16	7	0	0	0
1682	0	0	10	15	4	0	0	0	0	5	16	14	3	0	0	0	0	12	15	1	0	0	0	0	1	15	8	0	0	0	0	0	4	16	12	2	0	0	0	3	16	16	15	4	0	0	0	0	12	14	16	10	0	0	0	0	1	9	15	10	0	0
1683	0	0	13	7	0	0	0	0	0	3	16	9	0	0	0	0	0	11	15	2	6	4	0	0	4	16	14	13	16	12	0	0	11	16	16	16	16	3	0	3	8	10	16	9	0	0	0	0	0	11	16	2	0	0	0	0	1	13	13	0	0	0
1684	0	10	13	16	15	4	0	0	0	0	6	9	15	12	0	0	0	0	0	0	16	8	0	0	0	0	0	8	16	2	0	0	1	4	9	15	12	0	0	10	16	16	15	1	0	0	0	3	9	16	6	0	0	0	0	0	10	13	0	0	0	0
1685	0	2	16	14	2	0	0	0	0	7	15	15	11	0	0	0	0	5	16	15	16	2	0	0	0	0	6	15	16	8	0	0	0	0	0	2	12	11	0	0	0	0	0	9	14	0	0	0	0	0	7	15	13	0	0	0	1	12	16	14	7	0
1686	0	2	12	14	4	0	0	0	0	9	15	13	13	0	0	0	2	15	3	1	14	4	0	0	4	13	0	0	12	6	0	0	5	9	0	0	12	8	0	5	9	0	0	13	5	0	0	1	13	9	13	14	1	0	0	0	4	9	16	6	0	0
1687	0	6	16	8	0	0	0	0	3	16	6	16	1	0	0	0	3	7	2	16	2	0	0	0	0	0	7	13	0	0	0	0	0	0	12	8	0	0	0	0	2	15	4	1	0	0	0	0	8	12	4	13	6	0	0	0	5	16	15	8	1	0
1688	2	11	3	0	2	0	0	0	2	13	12	5	15	6	0	0	0	11	14	14	1	0	0	0	0	7	15	1	0	0	0	0	0	15	12	5	0	0	0	4	10	4	8	0	0	0	0	7	9	7	8	0	0	0	0	2	14	15	5	0	0	0
1689	0	7	12	9	0	0	0	0	0	13	13	14	9	0	0	0	0	11	12	14	14	0	0	0	0	1	10	12	15	4	0	0	0	0	0	0	11	9	0	0	0	0	0	9	9	0	0	0	0	0	1	14	6	0	0	0	5	12	14	11	1	0
1690	0	0	1	12	4	0	0	0	0	1	14	16	11	0	0	0	0	9	13	5	15	4	0	0	2	16	2	0	16	3	0	0	1	16	7	7	16	4	0	0	13	16	16	16	1	0	0	0	1	13	16	13	0	0	0	0	0	3	12	5	0	0
1691	0	7	15	15	8	3	0	0	3	14	3	0	13	8	0	0	6	10	1	6	14	8	0	0	0	8	12	6	8	8	0	0	0	0	0	0	8	6	0	0	0	0	0	12	3	0	0	0	0	0	7	13	0	0	0	0	7	15	14	2	0	0
1692	0	0	2	14	10	0	0	0	0	1	12	16	13	0	0	0	6	13	16	16	6	0	0	0	5	10	12	16	5	0	0	0	0	0	7	16	5	0	0	0	0	4	16	6	0	0	0	0	0	4	16	7	0	0	0	0	0	2	11	14	0	0
1693	3	15	12	11	12	2	0	0	12	16	16	16	16	6	0	0	12	13	0	3	4	0	0	0	3	15	13	2	0	0	0	0	0	5	15	11	0	0	0	0	0	6	16	3	0	0	0	0	5	12	16	3	0	0	0	4	16	16	12	0	0	0
1694	0	2	15	11	1	0	0	0	0	6	16	16	14	0	0	0	0	3	15	16	16	5	0	0	0	0	5	7	11	9	0	0	0	0	0	0	13	13	0	0	0	0	1	16	8	0	0	0	0	2	13	16	5	0	0	0	5	15	16	6	0	0
1695	0	0	9	12	0	0	0	0	0	2	16	10	0	0	0	0	0	9	16	3	0	0	0	0	0	14	12	0	0	0	0	0	1	16	5	0	2	0	0	2	16	13	16	16	6	0	0	0	8	16	8	12	16	3	0	0	0	5	12	16	15	4
1696	0	2	11	16	10	0	0	0	0	10	15	2	14	4	0	0	3	15	1	0	10	8	0	0	7	10	0	0	12	5	0	0	8	8	0	0	14	4	0	3	12	0	9	14	1	0	0	0	13	10	16	5	0	0	0	0	2	10	12	2	0	0
1697	0	0	2	11	16	8	0	0	1	9	15	16	16	12	0	0	3	15	16	13	16	10	0	0	0	0	3	16	16	6	0	0	0	0	0	16	16	4	0	0	0	4	16	16	3	0	0	0	0	4	16	16	1	0	0	0	0	1	13	16	1	0
1698	0	3	10	13	4	0	0	0	0	9	13	14	10	0	0	0	0	9	11	16	15	0	0	0	0	1	11	12	16	0	0	0	0	0	0	0	15	3	0	0	0	0	1	16	3	0	0	0	0	0	6	16	1	0	0	0	4	16	16	10	0	0
1699	2	4	9	13	13	0	0	0	5	15	11	12	16	0	0	0	0	0	0	8	13	0	0	0	0	0	0	12	12	0	0	0	0	0	0	9	16	1	0	0	0	0	0	15	8	0	0	0	9	14	11	16	6	0	0	0	1	10	15	9	0	0
1700	0	0	5	10	0	0	0	0	0	1	14	12	0	0	0	0	0	4	16	5	0	0	0	0	0	9	16	2	0	0	0	0	0	11	10	0	0	0	0	0	11	16	13	12	5	0	0	0	6	16	16	16	16	2	0	0	0	3	12	15	11	3
1701	8	12	16	13	0	0	0	0	2	10	10	16	8	0	0	0	0	0	0	10	16	4	0	0	0	0	0	10	16	4	0	0	0	0	4	16	14	0	0	0	0	0	12	16	8	0	0	0	4	8	15	16	8	0	0	10	16	16	11	3	0	0
1702	0	11	12	12	13	16	8	0	0	9	12	12	13	16	4	0	0	0	0	2	16	11	0	0	0	0	0	13	14	1	0	0	0	0	0	14	14	0	0	0	0	0	6	16	6	0	0	0	1	4	9	16	4	0	0	0	14	16	15	6	0	0
1703	0	0	9	16	5	0	0	0	1	12	15	15	8	0	0	0	7	13	5	15	4	0	0	0	0	1	6	16	0	0	0	0	0	0	8	16	0	0	0	0	0	9	13	0	0	0	0	0	0	12	8	4	3	0	0	0	0	11	16	15	5	0
1704	1	6	11	16	6	0	0	0	0	5	13	11	16	6	0	0	0	4	16	8	0	0	0	0	0	5	15	0	0	0	0	0	1	13	10	4	0	0	0	6	10	4	8	0	0	0	0	8	7	12	7	0	0	0	0	2	13	14	0	0	0	0
1705	0	1	16	14	1	0	0	0	0	3	16	16	4	0	0	0	0	1	16	16	5	0	0	0	0	0	16	16	7	0	0	0	0	7	16	16	0	0	0	0	8	16	14	0	0	0	0	0	7	16	15	0	0	0	0	0	2	13	16	0	0	0
1706	0	2	15	12	0	0	0	0	0	3	16	14	10	0	0	0	0	0	5	13	16	2	0	0	0	0	0	0	12	8	0	0	0	0	0	0	7	11	0	0	0	0	0	7	13	0	0	0	2	0	2	11	11	0	0	0	3	13	15	16	6	0
1707	0	0	2	14	0	0	0	0	0	1	13	14	1	0	0	0	0	5	16	4	0	0	0	0	0	11	8	0	0	0	0	0	0	12	8	1	0	0	0	0	8	16	16	14	5	0	0	0	4	16	4	8	16	3	0	0	0	4	11	15	14	6
1708	0	10	16	15	6	0	0	0	0	0	4	16	15	0	0	0	0	0	0	14	13	0	0	0	0	0	0	14	16	3	0	0	0	0	0	3	15	12	0	0	0	0	1	15	15	0	0	0	0	2	12	16	8	0	0	0	7	15	15	7	0	0
1709	0	0	0	11	8	0	0	0	0	0	2	16	8	0	0	0	0	0	6	16	2	0	0	0	0	0	7	15	0	0	0	0	0	0	10	14	0	0	0	0	13	16	16	11	0	0	0	0	7	7	16	16	10	0	0	0	0	0	8	16	15	0
1710	1	13	16	16	16	12	1	0	0	0	3	4	12	16	2	0	0	0	0	4	16	7	0	0	0	0	2	15	12	0	0	0	1	8	13	16	16	5	0	3	15	16	12	7	0	0	0	0	13	10	0	0	0	0	0	2	15	7	0	0	0	0
1711	2	11	16	10	1	0	0	0	7	14	7	16	14	2	0	0	6	9	7	15	1	0	0	0	1	13	16	7	0	0	0	0	0	9	16	9	0	0	0	0	12	16	11	0	0	0	0	3	16	16	3	0	0	0	0	0	14	9	0	0	0	0
1712	0	0	10	16	10	0	0	0	0	9	16	12	8	0	0	0	1	15	13	1	0	0	0	0	2	16	5	0	0	0	0	0	2	16	8	0	0	0	0	2	16	16	9	0	0	0	0	1	12	16	16	3	0	0	0	0	0	12	16	7	0	0
1713	0	1	14	12	1	0	0	0	0	8	16	9	0	0	0	0	0	15	16	0	0	0	0	0	0	16	12	0	0	0	0	0	1	16	11	0	0	0	0	0	16	16	15	4	0	0	0	0	11	13	13	16	1	0	0	0	2	12	16	14	2	0
1714	0	13	16	12	0	0	0	0	8	16	14	16	0	0	0	0	12	13	7	16	1	0	0	0	5	8	10	15	0	0	0	0	0	1	16	9	0	0	0	0	8	16	3	0	0	0	0	0	14	15	8	9	6	0	0	0	16	16	15	11	3	0
1715	0	9	16	11	0	0	0	0	5	16	16	16	7	0	0	0	3	16	16	16	15	0	0	0	0	2	6	3	11	5	0	0	0	0	0	0	11	7	0	0	0	0	0	13	11	0	0	0	4	5	11	16	5	0	0	0	5	12	12	6	0	0
1716	0	1	11	15	2	0	0	0	0	11	14	10	13	0	0	0	2	15	4	0	15	3	0	0	3	13	0	0	9	7	0	0	6	9	0	0	10	8	0	2	12	0	0	11	8	0	0	0	13	5	6	16	3	0	0	0	2	14	16	11	1	0
1717	0	9	15	1	0	0	0	0	2	16	14	10	0	0	0	0	9	13	8	12	0	0	0	0	9	8	12	9	0	0	0	0	1	1	14	6	0	0	0	0	2	16	2	0	0	0	0	0	9	14	12	15	8	0	0	0	7	16	15	5	2	0
1718	2	8	9	14	10	0	0	0	3	11	9	13	16	0	0	0	0	0	0	15	14	0	0	0	0	0	0	16	8	0	0	0	0	0	0	15	13	1	0	0	0	0	6	16	8	0	0	0	1	6	15	14	3	0	0	0	14	11	7	1	0	0
1719	0	3	14	13	1	0	0	0	0	12	15	11	9	0	0	0	1	16	4	0	15	0	0	0	5	13	0	0	13	6	0	0	7	9	0	0	13	8	0	4	12	0	0	13	9	0	0	3	13	4	10	16	5	0	0	0	3	8	13	15	2	0
1720	2	5	10	16	6	0	0	0	4	12	13	16	5	0	0	0	0	0	5	16	0	0	0	0	0	0	11	11	0	0	0	0	0	0	11	13	2	0	0	0	0	1	12	15	4	0	0	0	0	0	7	16	8	0	0	0	1	13	16	11	2	0
1721	0	5	14	12	8	2	0	0	0	1	10	16	16	12	0	0	0	5	14	16	16	2	0	0	0	10	16	16	12	0	0	0	6	16	16	14	4	0	0	9	16	16	11	0	0	0	0	10	16	16	6	0	0	0	0	1	10	14	12	4	0	0
1722	0	9	16	13	15	5	0	0	4	16	11	10	13	5	0	0	12	11	0	0	0	0	0	0	8	14	3	0	0	0	0	0	0	10	15	0	0	0	0	0	0	15	5	0	0	0	0	0	2	16	7	0	0	0	0	0	14	13	1	0	0	0
1723	3	16	15	7	0	0	0	0	5	16	16	16	13	2	0	0	0	7	8	10	16	6	0	0	0	0	0	2	16	4	0	0	0	0	0	4	16	1	0	0	0	0	12	9	0	0	0	0	4	11	15	3	0	0	0	2	15	12	3	0	0	0
1724	0	13	16	16	16	2	0	0	1	16	16	12	9	0	0	0	8	16	8	0	0	0	0	0	10	16	1	0	0	0	0	0	7	16	13	0	0	0	0	0	9	16	10	0	0	0	0	0	11	16	12	0	0	0	0	0	15	14	6	0	0	0
1725	0	0	3	10	10	0	0	0	8	14	16	14	15	4	0	0	0	3	1	1	15	4	0	0	0	0	7	14	16	6	0	0	0	9	16	15	10	0	0	0	2	2	14	4	0	0	0	0	0	7	11	0	0	0	0	0	0	9	4	0	0	0
1726	0	12	16	6	0	0	0	0	3	15	12	12	0	0	0	0	6	12	8	12	0	0	0	0	3	14	11	10	0	0	0	0	0	5	16	3	0	0	0	0	13	12	0	0	0	0	0	8	16	12	7	5	2	0	0	0	12	13	10	10	4	0
1727	0	0	8	15	1	0	0	0	0	1	15	15	1	0	0	0	0	8	16	5	0	0	0	0	0	12	15	1	0	0	0	0	0	15	7	0	0	0	0	0	14	14	12	7	0	0	0	0	8	16	12	16	7	0	0	0	0	7	15	16	13	0
1728	0	3	15	14	12	12	5	0	0	0	9	12	14	16	7	0	0	0	0	1	13	14	0	0	4	9	10	11	16	13	0	0	3	12	14	16	14	5	0	0	0	8	16	4	0	0	0	0	1	15	8	0	0	0	0	0	4	15	0	0	0	0
1729	0	10	7	0	0	0	0	0	1	14	8	0	0	0	0	0	5	16	3	2	8	4	0	0	7	16	14	16	15	5	0	0	0	4	8	16	12	0	0	0	0	6	16	2	0	0	0	0	5	16	7	0	0	0	0	0	11	9	0	0	0	0
1730	0	0	8	15	2	0	0	0	0	0	13	16	3	0	0	0	0	4	16	14	0	0	0	0	0	7	16	7	0	0	0	0	0	9	16	2	0	0	0	0	12	16	4	0	0	0	0	0	8	16	16	8	0	0	0	0	0	6	15	15	0	0
1731	1	7	13	16	16	8	0	0	5	16	12	16	16	5	0	0	0	1	4	16	8	0	0	0	0	0	11	16	9	1	0	0	0	0	0	9	15	10	0	0	0	0	0	13	9	0	0	0	0	5	11	16	5	0	0	0	6	16	14	7	0	0
1732	0	6	16	12	1	0	0	0	8	15	5	16	4	0	0	0	13	6	4	16	3	0	0	0	3	3	5	16	0	0	0	0	0	0	13	12	0	0	0	0	3	16	9	0	0	0	0	0	10	16	6	4	1	0	0	0	4	15	16	16	14	0
1733	2	15	16	16	12	2	0	0	0	2	10	16	16	5	0	0	0	0	11	16	5	0	0	0	0	0	11	16	10	0	0	0	0	0	1	10	16	7	0	0	0	0	8	16	9	0	0	0	5	11	16	15	2	0	0	3	16	14	10	2	0	0
1734	2	14	13	16	13	0	0	0	0	7	8	14	14	0	0	0	0	0	0	13	12	0	0	0	0	11	13	16	14	5	0	0	0	8	16	16	12	5	0	0	3	16	7	0	0	0	0	0	11	14	1	0	0	0	0	2	16	8	0	0	0	0
1735	0	6	12	14	16	14	0	0	1	12	12	10	12	16	0	0	0	0	0	1	11	15	0	0	0	0	9	16	16	10	0	0	0	0	9	16	11	0	0	0	0	7	15	0	0	0	0	0	1	16	5	0	0	0	0	0	8	13	0	0	0	0
1736	0	3	12	0	0	0	0	0	0	7	16	2	0	0	0	0	0	13	11	1	7	1	0	0	6	16	16	16	16	8	0	0	2	11	14	16	13	0	0	0	0	13	15	3	0	0	0	0	4	16	12	0	0	0	0	0	5	12	6	0	0	0
1737	0	11	16	10	0	0	0	0	0	3	16	16	9	0	0	0	0	0	14	16	9	0	0	0	0	2	16	16	4	0	0	0	0	7	16	16	3	0	0	0	8	16	13	1	0	0	0	0	12	16	12	0	0	0	0	0	9	14	16	0	0	0
1738	0	5	10	14	8	0	0	0	8	16	13	16	15	0	0	0	0	0	1	16	8	0	0	0	0	0	6	16	2	0	0	0	0	0	5	16	14	2	0	0	0	0	6	16	8	0	0	0	1	10	14	15	1	0	0	0	2	13	10	2	0	0
1739	0	4	13	4	0	0	0	0	0	11	10	11	7	0	0	0	0	14	3	1	15	0	0	0	0	15	1	0	12	5	0	0	1	15	0	0	13	5	0	0	16	0	4	16	4	0	0	0	11	10	15	11	0	0	0	0	3	12	14	1	0	0
1740	0	2	15	12	1	0	0	0	0	7	15	15	9	0	0	0	0	5	15	7	16	2	0	0	0	1	13	14	16	7	0	0	0	0	4	13	15	10	0	0	0	0	0	14	11	0	0	0	0	1	8	16	10	0	0	0	2	13	16	15	3	0
1741	0	0	12	16	2	0	0	0	0	4	16	12	1	0	0	0	0	14	16	2	0	0	0	0	0	16	10	0	0	0	0	0	1	16	8	5	0	0	0	0	14	16	16	13	1	0	0	0	7	15	7	15	13	0	0	0	1	9	16	16	16	3
1742	0	3	12	15	2	0	0	0	2	15	6	0	0	0	0	0	4	14	2	9	14	8	0	0	1	13	16	14	4	0	0	0	0	8	16	6	0	0	0	0	11	11	15	0	0	0	0	0	11	5	12	2	0	0	0	0	3	12	15	3	0	0
1743	0	5	15	16	7	0	0	0	0	8	12	16	16	1	0	0	0	2	7	13	15	0	0	0	0	10	16	16	15	8	0	0	0	2	15	16	16	9	0	0	0	8	16	2	0	0	0	0	0	15	9	0	0	0	0	0	4	16	1	0	0	0
1744	3	15	16	8	0	0	0	0	10	16	15	13	0	0	0	0	6	9	12	12	0	0	0	0	0	0	14	8	0	0	0	0	0	5	16	4	0	0	0	0	13	12	0	1	4	0	0	4	16	14	12	15	9	0	0	3	16	16	13	8	0	0
1745	0	8	12	15	16	6	0	0	6	16	16	14	8	0	0	0	12	14	4	1	0	0	0	0	8	15	9	1	0	0	0	0	0	13	16	10	0	0	0	0	1	9	15	0	0	0	0	0	3	11	14	0	0	0	0	0	11	15	3	0	0	0
1746	0	7	10	0	0	0	0	0	0	12	13	11	6	0	0	0	3	16	16	16	16	6	0	0	8	13	4	5	15	6	0	0	8	12	0	0	10	8	0	6	14	1	5	15	4	0	0	4	16	16	16	13	0	0	0	1	12	14	9	1	0	0
1747	0	9	15	6	0	0	0	0	3	14	16	16	3	0	0	0	7	11	1	15	4	0	0	0	1	2	0	14	4	0	0	0	0	0	9	13	0	0	0	0	3	16	4	0	0	0	0	0	14	16	12	11	4	0	0	0	9	15	14	12	5	0
1748	0	6	12	11	6	0	0	0	0	8	16	16	16	3	0	0	0	8	16	16	13	0	0	0	0	8	16	16	12	0	0	0	0	10	16	16	12	0	0	3	15	16	16	7	0	0	0	3	15	16	16	2	0	0	0	0	3	8	9	5	0	0
1749	0	0	4	11	12	5	0	0	0	1	16	16	16	1	0	0	0	8	16	16	13	0	0	0	1	14	16	16	4	0	0	0	4	16	16	16	4	0	0	7	16	16	16	1	0	0	0	1	12	16	16	3	0	0	0	0	0	7	12	8	0	0
1750	7	16	15	4	0	0	0	0	11	10	7	13	0	0	0	0	2	3	4	12	0	0	0	0	0	0	12	12	0	0	0	0	0	4	16	6	0	0	0	0	13	13	0	0	0	0	0	6	16	16	16	16	8	0	0	4	15	16	16	13	3	0
1751	0	8	16	14	2	0	0	0	1	14	6	11	8	0	0	0	8	16	0	4	16	0	0	0	2	11	15	15	16	6	0	0	0	0	6	7	12	6	0	0	0	0	0	8	8	0	0	0	12	6	4	13	10	0	0	0	6	14	16	10	2	0
1752	0	6	15	15	2	0	0	0	0	9	16	16	5	0	0	0	0	9	16	16	1	0	0	0	0	11	16	16	1	0	0	0	0	14	16	14	2	0	0	0	14	16	14	0	0	0	0	0	15	16	15	4	0	0	0	0	5	16	12	0	0	0
1753	0	1	10	13	8	0	0	0	1	14	10	7	15	0	0	0	1	16	7	7	16	3	0	0	0	7	16	13	10	8	0	0	0	0	0	0	6	8	0	0	0	0	0	12	4	0	0	0	1	10	5	13	3	0	0	0	1	11	16	7	0	0
1754	0	0	6	15	1	0	0	0	0	2	15	11	0	0	0	0	0	8	15	1	0	0	0	0	7	16	3	0	6	6	0	0	9	16	16	13	15	12	0	1	6	10	16	16	8	0	0	0	0	1	16	10	1	0	0	0	0	6	16	2	0	0
1755	0	11	16	6	0	0	0	0	2	16	15	16	3	0	0	0	0	8	4	16	4	0	0	0	0	0	7	14	1	0	0	0	0	0	14	9	0	0	0	0	11	11	0	0	0	0	0	1	16	9	2	5	1	0	0	0	9	14	12	9	0	0
1756	2	13	11	5	0	0	0	0	1	8	13	16	8	0	0	0	0	0	0	12	16	0	0	0	0	0	7	16	11	0	0	0	0	0	9	16	7	0	0	0	0	1	9	16	5	0	0	2	8	5	7	16	6	0	0	3	14	16	13	8	0	0
1757	0	0	8	15	0	0	0	0	0	3	16	10	0	0	0	0	1	14	15	0	0	0	0	0	4	16	10	0	0	0	0	0	2	14	16	16	16	6	0	0	3	12	16	15	2	0	0	0	0	3	16	10	0	0	0	0	0	4	13	3	0	0
1758	0	1	13	11	0	0	0	0	0	11	16	3	0	0	0	0	2	16	11	0	1	2	0	0	8	16	13	8	14	10	0	0	3	15	16	16	16	3	0	0	3	9	16	11	0	0	0	0	0	12	16	6	0	0	0	0	0	15	13	3	0	0
1759	0	11	15	8	0	0	0	0	5	16	16	16	11	0	0	0	8	13	2	9	16	3	0	0	8	15	0	0	15	4	0	0	8	12	0	0	13	6	0	8	15	0	1	16	3	0	0	4	16	14	16	9	0	0	0	0	11	16	12	0	0	0
1760	0	7	7	4	4	0	0	0	0	16	16	16	16	4	0	0	1	16	16	8	12	8	0	0	6	15	7	0	12	5	0	0	6	12	0	0	13	4	0	5	12	0	8	14	1	0	0	4	16	11	15	7	0	0	0	0	8	15	7	0	0	0
1761	0	3	12	2	0	0	0	0	0	9	16	3	0	0	0	0	0	16	10	0	0	0	0	0	1	16	6	0	0	0	0	0	5	16	10	8	3	0	0	6	16	16	16	16	5	0	0	0	13	16	8	16	4	0	0	0	1	11	15	14	0	0
1762	0	4	8	16	13	0	0	0	3	16	16	14	16	2	0	0	4	16	6	0	12	4	0	0	4	12	0	0	12	6	0	0	5	12	0	0	12	3	0	4	16	6	6	14	0	0	0	0	12	16	16	7	0	0	0	0	4	12	8	0	0	0
1763	0	7	16	7	0	0	0	0	4	16	9	10	11	2	0	0	11	10	0	11	14	1	0	0	6	14	7	14	7	0	0	0	0	11	16	12	0	0	0	0	13	12	15	1	0	0	0	4	16	7	14	2	0	0	0	0	8	16	10	0	0	0
1764	0	7	16	15	0	0	0	0	5	16	16	16	0	0	0	0	3	8	8	16	0	0	0	0	0	2	15	8	0	0	0	0	0	5	16	3	0	0	0	0	15	10	0	2	1	0	0	0	15	16	12	16	8	0	0	0	6	16	16	15	3	0
1765	0	0	9	15	0	0	0	0	0	5	16	12	0	0	0	0	0	13	15	2	0	0	0	0	5	16	8	0	0	0	0	0	11	16	2	2	8	3	0	13	16	14	15	16	6	0	0	3	15	16	16	12	0	0	0	0	2	12	16	5	0	0
1766	0	1	11	13	0	0	0	0	0	5	16	3	0	0	0	0	1	15	9	0	0	0	0	0	6	15	1	0	4	6	0	0	9	16	11	9	16	8	0	1	9	12	16	12	1	0	0	0	0	4	16	4	0	0	0	0	0	14	11	0	0	0
1767	0	0	13	7	0	0	0	0	0	9	16	4	0	0	0	0	1	14	11	0	0	0	0	0	7	16	7	6	16	5	0	0	0	10	14	16	14	1	0	0	0	8	16	6	0	0	0	0	0	15	6	0	0	0	0	0	0	16	9	0	0	0
1768	0	12	13	9	6	2	0	0	4	16	16	16	16	7	0	0	7	13	3	5	3	0	0	0	7	14	5	0	0	0	0	0	4	16	16	5	0	0	0	1	9	16	12	0	0	0	0	0	5	12	12	0	0	0	0	0	8	15	5	0	0	0
1769	0	0	6	14	2	0	0	0	0	2	14	12	0	0	0	0	0	7	15	1	0	0	0	0	0	13	10	0	0	0	0	0	1	16	11	8	4	0	0	1	15	16	16	16	8	0	0	0	8	13	2	4	15	1	0	0	0	7	14	16	14	1
1770	0	8	16	10	0	0	0	0	2	16	13	16	0	0	0	0	2	8	4	14	0	0	0	0	0	0	8	10	0	0	0	0	0	0	13	6	0	0	0	0	6	15	0	0	0	0	0	0	12	15	12	8	2	0	0	0	8	15	10	8	1	0
1771	0	3	11	12	4	0	0	0	2	15	10	16	12	0	0	0	5	11	0	11	14	4	0	0	8	8	0	0	5	8	0	0	6	8	0	0	4	8	0	4	10	0	0	10	5	0	0	1	14	5	7	14	0	0	0	0	7	15	10	1	0	0
1772	0	0	7	10	0	0	0	0	0	7	16	5	0	0	0	0	0	14	11	0	0	0	0	0	4	16	5	4	8	0	0	0	3	16	16	16	14	0	0	1	6	8	16	7	0	0	0	0	0	3	16	5	0	0	0	0	0	9	13	2	0	0
1773	0	4	12	0	0	0	0	0	0	14	6	0	0	0	0	0	4	16	4	0	0	0	0	0	7	16	1	0	0	0	0	0	8	16	16	16	13	1	0	5	16	7	9	16	5	0	0	1	14	12	4	16	5	0	0	0	3	15	16	8	0	0
1774	0	8	12	14	10	1	0	0	3	16	12	9	15	8	0	0	1	6	0	8	14	4	0	0	0	0	4	16	7	0	0	0	0	0	2	15	7	0	0	0	0	0	6	16	1	0	0	0	8	7	8	16	3	0	0	0	6	14	11	6	0	0
1775	0	4	16	14	3	0	0	0	3	16	16	16	15	2	0	0	8	16	2	1	14	6	0	0	8	16	0	0	5	8	0	0	5	15	0	0	4	8	0	0	16	6	0	9	7	0	0	0	14	14	8	16	3	0	0	0	3	14	16	13	0	0
1776	2	12	13	11	1	0	0	0	4	12	12	16	7	0	0	0	0	0	5	16	5	0	0	0	0	0	16	16	1	0	0	0	0	0	4	15	15	0	0	0	0	0	1	16	5	0	0	2	8	5	8	16	3	0	0	2	10	16	14	8	0	0
1777	0	0	8	15	4	0	0	0	0	0	13	16	13	0	0	0	1	1	10	3	13	6	0	0	5	8	0	0	6	8	0	0	7	11	0	0	4	8	0	3	15	7	0	4	9	0	0	0	7	16	13	11	12	0	0	0	0	6	15	16	4	0
1778	0	4	13	16	12	0	0	0	0	7	9	13	15	0	0	0	0	0	3	11	11	0	0	0	0	7	16	16	14	6	0	0	0	5	13	16	12	5	0	0	1	11	4	0	0	0	0	0	6	14	0	0	0	0	0	0	6	9	0	0	0	0
1779	0	3	13	15	16	16	3	0	0	10	16	13	13	11	1	0	0	11	16	11	4	0	0	0	0	4	13	16	15	1	0	0	0	0	2	13	16	1	0	0	0	0	6	16	0	0	0	0	0	5	15	7	0	0	0	0	3	16	9	0	0	0
1780	0	0	8	14	15	2	0	0	0	9	12	4	13	7	0	0	0	14	13	8	14	3	0	0	0	3	16	16	16	2	0	0	0	0	0	0	15	0	0	0	3	0	1	16	1	0	0	0	14	13	9	14	0	0	0	0	2	10	12	4	0	0
1781	5	14	10	4	0	0	0	0	3	12	16	16	6	0	0	0	0	1	13	16	5	0	0	0	0	8	16	13	2	0	0	0	0	5	16	13	2	0	0	0	0	6	16	15	4	0	0	1	8	9	15	16	5	0	0	4	15	14	8	4	0	0
1782	0	7	16	16	7	0	0	0	3	16	16	16	11	0	0	0	1	6	4	16	7	0	0	0	0	0	9	15	2	0	0	0	0	1	14	8	0	0	0	0	7	16	5	4	1	0	0	0	10	16	16	16	5	0	0	0	7	16	16	7	0	0
1783	1	8	16	15	1	0	0	0	8	12	14	16	0	0	0	0	0	1	16	11	0	0	0	0	0	4	16	12	2	0	0	0	0	1	9	15	16	2	0	0	2	0	0	15	8	0	0	1	16	14	5	15	7	0	0	0	7	13	14	10	1	0
1784	3	15	16	13	5	0	0	0	7	16	12	14	15	1	0	0	1	6	0	11	15	1	0	0	0	0	16	16	5	0	0	0	0	0	6	15	15	2	0	0	0	0	2	16	7	0	0	3	8	2	6	16	4	0	0	2	12	16	16	9	0	0
1785	0	3	12	14	16	14	0	0	0	1	8	7	10	14	0	0	0	0	5	4	13	9	0	0	0	5	16	16	16	10	0	0	0	3	8	16	5	0	0	0	0	11	9	0	0	0	0	0	3	16	1	0	0	0	0	0	7	9	0	0	0	0
1786	0	3	13	7	0	0	0	0	0	12	16	16	11	0	0	0	1	16	16	10	16	3	0	0	7	16	14	0	14	4	0	0	1	16	9	0	12	5	0	0	15	8	4	16	4	0	0	0	12	16	16	12	1	0	0	0	5	15	11	1	0	0
