ID	A1	A2
8207	-0.415698	51.686924
8208	-0.54004	51.775414
8209	-0.388862	51.626591
8210	-0.202379	51.902935
8211	-0.33536	51.82455
8212	-0.24743	51.7563
8213	-0.332538	51.640201
8214	-0.381216	51.689179
8215	-0.247873	51.986679
8216	-0.513859	51.716351
8217	-0.276713	51.651553
8218	-0.3269	51.706177
8219	-0.195684	51.886818
8220	-0.40893	51.645577
8221	-0.17824	51.849952
8222	-0.07379	51.717478
8223	0.05033	51.806552
8224	-0.472093	51.75895
8225	-0.419977	51.642525
8226	-0.039951	51.784883
8227	-0.1746	51.925509
8228	-0.308636	51.740687
8229	-0.276556	51.961817
8230	-0.357711	51.647048
8231	-0.396386	51.672167
8232	-0.479342	51.640108
8233	-0.19947	51.782902
8234	-0.456826	51.626506
8235	-0.238777	51.774254
8236	-0.028378	51.714423
8237	-0.161664	51.799932
8238	-0.227436	51.746657
8239	-0.013898	51.764392
8240	-0.199505	51.79515
8241	-0.280444	51.94809
8242	-0.024663	51.984891
8243	-0.009849	52.049644
8244	-0.468619	51.74128
8245	-0.446653	51.737719
8246	-0.040578	51.702793
8247	-0.214252	51.770943
8248	-0.02804	51.687908
8249	-0.034571	51.715831
8250	0.159879	51.870846
8251	-0.022125	51.737968
8252	-0.190973	51.918002
8253	0.138009	51.858459
8254	-0.327943	51.755585
8255	-0.232318	51.769652
8256	-0.395428	51.798185
8257	-0.456699	51.769323
8258	-0.205107	51.90268
8259	0.148694	51.863857
8260	-0.018915	51.745782
8261	-0.084787	51.787474
8262	-0.223073	51.767039
8263	-0.21642	51.822905
8264	-0.41725	51.674347
8265	-0.204979	51.907723
8266	-0.427048	51.650371
8267	-0.21517	51.980289
8268	-0.373631	51.70784
8269	-0.184222	51.97969
8270	-0.021601	51.751627
8271	-0.184269	51.901435
8272	-0.464761	51.759825
8273	-0.33034	51.75739
8274	-0.345222	51.822315
8275	-0.446578	51.758067
8276	-0.035993	51.710063
8277	-0.384228	51.643163
8278	-0.453316	51.730488
8279	-0.569772	51.761078
8280	-0.188336	51.992854
8281	-0.265889	51.961769
8282	-0.18004	51.879105
8283	-0.014558	51.760249
8284	-0.500264	51.642427
8285	-0.210647	51.905579
8286	-0.342521	51.823554
8287	-0.298737	51.748574
8288	-0.410373	51.667142
8289	-0.185807	51.798599
8290	-0.019413	51.811542
8291	-0.3925	51.653635
8292	-0.022456	51.748629
8293	-0.276768	51.94452
8294	-0.205147	51.984785
8295	-0.220666	51.712862
8296	-0.487068	51.749198
8297	-0.253503	51.645751
8298	-0.183703	51.985689
8299	-0.451595	51.645203
8300	-0.387778	51.61682
8301	-0.07129	51.790823
8302	-0.213486	51.829587
8303	-0.024477	51.946078
8304	-0.467373	51.760579
8305	-0.404809	51.694195
8306	-0.390728	51.627345
8307	-0.01358	52.048044
8308	-0.396947	51.648885
8309	-0.400658	51.683088
8310	-0.01025	51.760005
8311	-0.501663	51.74899
8312	-0.273411	51.651711
8313	-0.459527	51.747995
8314	-0.245957	51.75992
8315	-0.078228	51.809766
8316	-0.205586	51.803425
8317	-0.469602	51.640979
8318	-0.026581	51.690527
8319	-0.216156	51.924294
8320	-0.490428	51.767036
8321	-0.191508	51.806186
8322	-0.00961	51.761712
8323	-0.166176	51.796316
8324	-0.183112	51.909923
8325	-0.396257	51.61601
8326	-0.198003	51.700718
8327	-0.401362	51.656508
8328	-0.095037	51.795419
8329	-0.201726	51.72215
8330	-0.193389	51.795407
8331	-0.407111	51.65334
8332	-0.075763	51.796463
8333	-0.316444	51.757794
8334	-0.181601	51.693991
8335	-0.196508	51.783036
8336	-0.382672	51.655613
8337	-0.293487	51.723725
8338	-0.297999	51.769344
8339	-0.435251	51.776404
8340	-0.470112	51.764849
8341	-0.316322	51.771604
8342	-0.466506	51.742098
8343	-0.24945	51.764774
8344	-0.051528	51.714036
8345	-0.030866	51.722468
8346	-0.363025	51.645198
8347	-0.462565	51.769022
8348	-0.224563	51.761199
8349	-0.301982	51.77174
8350	-0.43442	51.746387
8351	-0.40158	51.649893
8352	-0.170429	51.895393
8353	-0.171564	51.921497
8354	0.161976	51.861582
8355	-0.231952	51.744145
8356	-0.248574	51.956027
8357	-0.215711	51.908012
8358	-0.048723	51.713612
8359	-0.405355	51.679069
8360	-0.210293	51.974424
8361	-0.334119	51.771633
8362	-0.034418	51.81343
8363	-0.422678	51.651329
8364	-0.495037	51.683318
8365	-0.401232	51.640887
8366	-0.387679	51.651411
8367	-0.503164	51.752228
8368	-0.66145	51.791479
8369	-0.410626	51.662388
8370	-0.233674	51.748289
8371	-0.326878	51.838862
8372	-0.393527	51.656086
8373	-0.480694	51.641168
8374	-0.012184	51.777016
8375	-0.578725	51.770394
8376	-0.165133	51.898036
8377	-0.129253	52.036989
8378	-0.411103	51.805258
8379	-0.450873	51.765937
8380	-0.166026	51.893958
8381	-0.462747	51.747858
8382	-0.112713	51.708228
8383	0.159079	51.872048
8384	-0.430095	51.682235
8385	-0.343146	51.76418
8386	-0.211248	51.970563
8387	-0.539402	51.708489
8388	-0.552633	51.75693
8389	-0.197168	51.79774
8390	-0.414294	51.647179
8391	-0.463449	51.757911
8392	-0.160634	51.893586
8393	-0.500078	51.635789
8394	-0.314188	51.758454
8395	-0.032689	51.809166
8396	-0.081983	51.804352
8397	-0.401759	51.692904
8398	-0.454833	51.651154
8399	-0.187324	51.991949
8400	0.161866	51.864434
8401	-0.451144	51.740656
8402	-0.026833	51.694389
8403	-0.3343	51.753328
8404	-0.003643	51.771826
8405	-0.28219	51.653899
8406	-0.357856	51.726207
8407	-0.306015	51.743761
8408	-0.399444	51.640791
8409	-0.175604	51.796265
8410	-0.376787	51.689225
8411	-0.407352	51.652255
8412	-0.196712	51.903595
8413	-0.395043	51.638527
8414	-0.484896	51.761309
8415	0.013342	51.895746
8416	-0.190217	51.699259
8417	-0.332807	51.750978
8418	-0.098142	51.926933
8419	-0.276181	51.957568
8420	-0.328536	51.744632
8421	-0.235261	51.749572
8422	-0.275004	51.951841
8423	-0.183967	51.984569
8424	-0.399166	51.67082
8425	-0.379387	51.632998
8426	-0.076021	52.038694
8427	-0.352579	51.827877
8428	-0.489246	51.756878
8429	-0.181598	51.692625
8430	-0.434372	51.75866
8431	-0.384969	51.63125
8432	-0.312788	51.751708
8433	-0.195891	51.798116
8434	-0.48704	51.635037
8435	-0.151201	51.762118
8436	-0.053361	51.713482
8437	-0.225427	51.687369
8438	-0.02385	52.047659
8439	-0.154124	52.04096
8440	-0.03838	51.867504
8441	-0.28611	51.671077
8442	0.166122	51.867153
8443	-0.035772	51.68444
8444	-0.204335	51.784172
8445	-0.16967	51.912637
8446	-0.073525	51.807459
8447	-0.203277	51.701276
8448	-0.364395	51.721955
8449	-0.024886	51.80748
8450	-0.260982	51.655025
8451	3.1E-05	51.775244
8452	-0.269251	51.951199
8453	-0.211892	51.918151
8454	-0.214966	51.738511
8455	-0.229743	51.988862
8456	-0.440021	51.73729
8457	-0.195521	51.814287
8458	-0.164747	51.744706
8459	-0.200887	51.793588
8460	-0.013551	51.778891
8461	-0.516744	51.64849
8462	-0.212062	51.935822
8463	-0.232607	51.698034
8464	-0.034785	51.808338
8465	-0.40441	51.687455
8466	-0.029253	51.747898
8467	-0.280857	51.691026
8468	-0.186444	51.86764
8469	-0.205271	51.820838
8470	-0.427886	51.82148
8471	-0.465517	51.774698
8472	-0.394743	51.797888
8473	-0.191841	51.920299
8474	0.044842	51.822483
8475	-0.394898	51.70361
8476	0.082518	51.931384
8477	0.078939	51.901764
8478	-0.41491	51.689197
8479	-0.511521	51.661453
8480	-0.451456	51.762456
8481	-0.325059	51.748188
8482	-0.176826	51.900016
8483	-0.273918	51.952454
8484	-0.343816	51.816756
8485	-0.285698	51.648663
8486	-0.359823	51.819427
8487	-0.034717	51.702785
8488	-0.020733	51.731047
8489	-0.218443	51.931198
8490	-0.040651	51.686024
8491	-0.03399	51.701856
8492	-0.087457	51.79633
8493	-0.015184	51.760853
8494	-0.417871	51.652802
8495	-0.232647	51.762346
8496	-0.460094	51.735585
8497	-0.342861	51.737929
8498	-0.348366	51.812531
8499	-0.234947	51.748344
8500	-0.39279	51.681829
8501	-0.028163	51.723376
8502	-0.151439	51.97418
8503	-0.271766	51.941057
8504	-0.40052	51.659491
8505	-0.310743	51.752542
8506	-0.201056	51.785687
8507	-0.03574	51.812068
8508	-0.178627	51.895026
8509	-0.43736	51.742622
8510	-0.471813	51.63279
8511	-0.281408	51.7181
8512	-0.205255	51.982099
8513	-0.276557	51.655669
8514	-0.162644	51.903464
8515	-0.18714	51.986776
8516	-0.491838	51.758224
8517	-0.107556	51.801574
8518	-0.31252	51.743342
8519	-0.400722	51.69931
8520	-0.284228	51.645098
8521	-0.580819	51.767839
8522	-0.166651	51.693705
8523	-0.299411	51.985195
8524	-0.22174	51.765913
8525	-0.258079	51.664379
8526	-0.393737	51.67223
8527	-0.277603	51.947428
8528	-0.023786	51.729777
8529	-0.442153	51.752361
8530	-0.019628	51.942849
8531	-0.163369	51.921324
8532	-0.39803	51.691963
8533	-0.467109	51.638168
8534	-0.452075	51.771051
8535	-0.020957	51.685451
8536	-0.46374	51.734833
8537	-0.469624	51.63902
8538	-0.384111	51.646452
8539	-0.39837	51.642143
8540	-0.295338	51.747662
8541	-0.488568	51.776733
8542	-0.448706	51.716256
8543	-0.155445	51.762895
8544	-0.174779	51.924694
8545	-0.009288	52.046838
8546	-0.338186	51.816362
8547	-0.036577	51.796804
8548	-0.033873	51.685191
8549	-0.555322	51.767555
8550	-0.407128	51.685864
8551	-0.449829	51.757067
8552	-0.469154	51.74733
8553	-0.232542	51.744244
8554	-0.022999	51.950558
8555	-0.287995	51.667867
8556	-0.033327	51.807172
8557	-0.348816	51.811719
8558	-0.225346	51.764133
8559	-0.171244	51.92864
8560	-0.170048	51.887241
8561	-0.341459	51.756451
8562	-0.22051	51.791657
8563	-0.224907	51.979681
8564	-0.217028	51.768162
8565	-0.446514	51.756151
8566	-0.159677	51.80134
8567	-0.278588	51.947541
8568	-0.306842	51.758843
8569	-0.337601	51.809781
8570	-0.468666	51.764741
8571	-0.175945	51.891981
8572	-0.199176	51.90125
8573	-0.487257	51.746575
8574	-0.347491	51.63713
8575	-0.106242	51.804538
8576	-0.394385	51.650208
8577	-0.3298	51.674971
8578	-0.377571	51.633701
8579	-0.470965	51.747749
8580	0.150144	51.807143
8581	-0.401664	51.66518
8582	-0.446125	51.738351
8583	-0.183772	51.728303
8584	-0.17976	51.919133
8585	-0.233385	51.754201
8586	-0.377944	51.687218
8587	-0.175889	51.926006
8588	-0.029791	51.743195
8589	-0.483223	51.759337
8590	-0.27153	51.659363
8591	-0.03665	51.697233
8592	-0.502302	51.757711
8593	-0.275182	51.661403
8594	-0.393871	51.650039
8595	0.072354	51.783568
8596	-0.195748	51.814425
8597	-0.288484	51.718581
8598	-0.234698	51.99212
8599	-0.074411	51.807429
8600	-0.035262	51.685529
8601	-0.349838	51.815924
8602	-0.417416	51.65508
8603	-0.314884	51.682122
8604	-0.253942	51.653132
8605	-0.338841	51.761449
8606	-0.185003	51.905222
8607	-0.028234	51.812194
8608	-0.402477	51.693039
8609	-0.311359	51.723983
8610	-0.260414	51.950556
8611	-0.419344	51.664898
8612	-0.287931	51.718258
8613	-0.563548	51.813387
8614	-0.49094	51.767331
8615	-0.494128	51.763415
8616	-0.21489	51.969036
8617	-0.018683	51.94813
8618	-0.304292	51.751496
8619	-0.164966	51.873943
8620	-0.340422	51.729406
8621	-0.279187	51.964203
8622	-0.189301	51.902456
8623	-0.289811	51.694151
8624	-0.029173	51.72377
8625	-0.44519	51.646962
8626	0.185055	51.871173
8627	-0.451672	51.742578
8628	-0.210081	51.96988
8629	-0.15701	51.91645
8630	-0.021169	51.816158
8631	-0.573807	51.763186
8632	-0.289707	51.703429
8633	-0.411005	51.652772
8634	-0.025073	51.722838
8635	-0.012574	51.76089
8636	-0.400866	51.658281
8637	-0.38191	51.679845
8638	-0.470998	51.637266
8639	-0.264799	51.659578
8640	-0.208263	51.801029
8641	-0.067347	51.799957
8642	-0.184987	51.909943
8643	-0.068106	51.707853
8644	-0.239119	51.744621
8645	-0.427644	51.771743
8646	-0.458522	51.760481
8647	-0.378527	51.642131
8648	-0.429494	51.699608
8649	-0.191557	51.98268
8650	-0.496588	51.750867
8651	-0.05948	51.696668
8652	-0.661996	51.794102
8653	-0.296295	51.66788
8654	-0.027714	51.805171
8655	-0.24831	51.953829
8656	-0.191975	51.796311
8657	-0.229567	51.75293
8658	-0.354621	51.650152
8659	-0.189086	51.903109
8660	-0.588216	51.767199
8661	-0.185808	51.891369
8662	0.15278	51.862137
8663	-0.441339	51.771782
8664	-0.015417	51.948605
8665	0.162966	51.866455
8666	0.153911	51.87485
8667	-0.237901	51.770329
8668	-0.473058	51.748828
8669	-0.447474	51.64737
8670	0.146475	51.815402
8671	-0.403104	51.662071
8672	-0.341899	51.738491
8673	-0.490967	51.710008
8674	-0.372036	51.665591
8675	-0.180387	51.804621
8676	-0.202697	51.812229
8677	-0.581258	51.752918
8678	-0.408768	51.628733
8679	-0.236599	51.97376
8680	-0.184784	51.92724
8681	-0.253023	51.658612
8682	-0.215587	51.986293
8683	-0.294251	51.95811
8684	-0.187146	51.916253
8685	-0.436306	51.819686
8686	-0.362823	51.668053
8687	0.151164	51.855341
8688	-0.029981	51.69053
8689	-0.177843	51.892127
8690	-0.467198	51.745623
8691	-0.226194	51.746198
8692	-0.008212	51.765825
8693	-0.397096	51.626227
8694	0.15903	51.874045
8695	-0.452673	51.717081
8696	-0.482767	51.746553
8697	-0.256365	51.657439
8698	-0.030685	51.684301
8699	-0.209431	51.907647
8700	-0.474584	51.739227
8701	-0.230543	51.847622
8702	-0.396197	51.655385
8703	-0.024175	51.946657
8704	-0.347109	51.763598
8705	-0.336265	51.748734
8706	-0.03597	51.685208
8707	-0.272594	51.653803
8708	-0.343028	51.756715
8709	-0.203206	51.786664
8710	-0.204507	51.721392
8711	-0.52545	51.652358
8712	-0.228733	51.752009
8713	-0.411669	51.648267
8714	-0.020252	52.058775
8715	-0.349868	51.756695
8716	-0.277077	51.661386
8717	-0.159068	51.889947
8718	-0.249823	51.957583
8719	-0.015799	52.060184
8720	-0.418484	51.655526
8721	-0.01083	51.867077
8722	-0.029512	51.710315
8723	-0.429859	51.640958
8724	-0.162565	51.891512
8725	-0.026873	51.841009
8726	-0.357666	51.724649
8727	-0.186971	51.797781
8728	-0.04819	51.704467
8729	-0.454636	51.71387
8730	-0.525416	51.768694
8731	-0.291704	51.956958
8732	-0.354186	51.815634
8733	-0.078285	51.799229
8734	-0.178844	51.882099
8735	0.018742	51.88748
8736	-0.03702	51.708426
8737	-0.383049	51.734757
8738	-0.370021	51.813436
8739	-0.269992	51.96334
8740	-0.019248	51.941908
8741	-0.472544	51.754172
8742	-0.049718	51.703278
8743	-0.272875	51.946253
8744	-0.348415	51.757996
8745	-0.248888	51.736971
8746	-0.416919	51.826395
8747	-0.380277	51.682251
8748	-0.211541	51.733909
8749	-0.031814	51.694302
8750	-0.219307	51.975496
8751	-0.398272	51.663785
8752	-0.436885	51.77612
8753	-0.187395	51.792266
8754	-0.208479	51.697803
8755	-0.025504	51.733205
8756	-0.406909	51.704852
8757	-0.494584	51.63588
8758	0.180482	51.879639
8759	-0.171817	51.908112
8760	-0.202859	51.98155
8761	-0.417733	51.655111
8762	-0.273348	51.657924
8763	-0.19111	51.794742
8764	-0.036559	51.693985
8765	-0.071884	51.796633
8766	-0.437766	51.780807
8767	-0.20664	51.803549
8768	-0.228305	51.771102
8769	-0.450587	51.777245
8770	-0.451727	51.755815
8771	0.162431	51.870449
8772	-0.379487	51.641542
8773	-0.341816	51.7475
8774	-0.17414	51.87628
8775	-0.078454	51.795239
8776	-0.275532	51.64953
8777	-0.063671	51.720522
8778	-0.452783	51.647251
8779	-0.113963	51.728291
8780	0.1505	51.818269
8781	-0.46101	51.769577
8782	-0.054576	51.715534
8783	-0.397351	51.677593
8784	-0.027239	51.721319
8785	-0.009915	52.057333
8786	-0.379355	51.683362
8787	-0.409742	51.645507
8788	-0.218272	51.735099
8789	-0.090122	51.806031
8790	-0.446423	51.718671
8791	-0.170488	51.906104
8792	-0.092517	51.809783
8793	-0.415817	51.631688
8794	-0.164133	51.699088
8795	-0.254782	51.652712
8796	-0.206721	51.888075
8797	-0.043678	51.778164
8798	0.164871	51.857428
8799	-0.354045	51.649713
8800	-0.198658	51.787296
8801	-0.232928	51.749959
8802	-0.218044	51.976115
8803	-0.386456	51.628842
8804	-0.256941	51.957177
8805	-0.374681	51.629246
8806	-0.408602	51.687539
8807	-0.18067	51.690155
8808	-0.194103	51.736142
8809	-0.015737	51.777633
8810	-0.39449	51.656648
8811	-0.273277	51.669307
8812	-0.498595	51.640877
8813	-0.018048	51.738124
8814	0.006612	51.757614
8815	-0.227088	51.763674
8816	-0.320073	51.758799
8817	-0.394418	51.629221
8818	-0.308099	51.756227
8819	-0.363947	51.822523
8820	-0.115821	51.704851
8821	-0.393633	51.652671
8822	-0.412766	51.649972
8823	-0.017555	51.766585
8824	-0.344153	51.745366
8825	-0.279016	51.653331
8826	-0.186293	51.987194
8827	-0.208516	51.910897
8828	-0.497425	51.65837
8829	-0.506314	51.748078
8830	-0.442843	51.755032
8831	-0.072362	51.79629
8832	-0.028175	51.688468
8833	-0.342997	51.757569
8834	-0.211912	51.92423
8835	0.000795	51.788602
8836	-0.221405	51.834131
8837	-0.032236	51.686234
8838	-0.169829	51.893001
8839	-0.198305	51.899402
8840	-0.035865	51.814525
8841	-0.178511	51.990896
8842	-0.014222	51.759308
8843	-0.227296	51.762068
8844	-0.309325	51.749393
8845	-0.564127	51.760452
8846	-0.388545	51.670603
8847	-0.467601	51.748254
8848	-0.612799	51.78311
8849	-0.399213	51.658412
8850	-0.479605	51.649121
8851	-0.327008	51.683249
8852	-0.464911	51.741286
8853	-0.405008	51.661782
8854	-0.279511	51.74138
8855	-0.20376	51.841326
8856	-0.03624	51.816239
8857	-0.29796	51.781177
8858	-0.176072	51.887757
8859	-0.023559	51.741625
8860	-0.563289	51.760378
8861	-0.176515	51.695621
8862	-0.233727	51.976451
8863	-0.17913	51.881843
8864	-0.404716	51.685337
8865	-0.53349	51.723926
8866	-0.027473	51.72724
8867	-0.28225	51.666444
8868	-0.254712	51.949357
8869	-0.661663	51.793595
8870	0.176572	51.86366
8871	-0.347807	51.632819
8872	0.143662	51.858212
8873	-0.349243	51.722157
8874	-0.405603	51.667895
8875	-0.434758	51.743307
8876	-0.221937	51.979303
8877	-0.401895	51.800673
8878	-0.497959	51.637407
8879	-0.40127	51.673915
8880	-0.459552	51.715724
8881	-0.1881	51.680532
8882	-0.043032	51.702924
8883	-0.489481	51.634223
8884	-0.591628	51.769308
8885	-0.012759	51.745777
8886	-0.204433	51.697301
8887	-0.284236	51.722565
8888	-0.343208	51.822251
8889	-0.076937	51.799207
8890	-0.397619	51.62244
8891	-0.237041	51.744788
8892	-0.435372	51.703292
8893	-0.161105	51.912665
8894	-0.238698	51.975932
8895	-0.275516	51.94835
8896	-0.393527	51.683071
8897	-0.026959	51.840372
8898	-0.183093	51.881589
8899	-0.176773	51.890187
8900	-0.461861	51.733432
8901	-0.378281	51.684246
8902	-0.230475	51.764525
8903	-0.174669	51.933486
8904	-0.255373	51.644107
8905	-0.275247	51.942079
8906	-0.290759	51.809838
8907	-0.202267	51.972711
8908	-0.403079	51.650857
8909	-0.174508	51.699106
8910	-0.43292	51.777173
8911	-0.651725	51.80107
8912	-0.205454	51.794324
8913	-0.181495	51.882293
8914	-0.384063	51.686826
8915	-0.182112	51.880333
8916	-0.2246	51.914495
8917	-0.181519	51.804261
8918	-0.412943	51.671798
8919	-0.175137	51.89793
8920	-0.168531	51.694804
8921	-0.387772	51.693171
8922	-0.287308	51.950492
8923	-0.396905	51.643516
8924	-0.213347	51.818803
8925	-0.403329	51.700892
8926	-0.414724	51.706936
8927	-0.313603	51.749265
8928	-0.218953	51.964224
8929	-0.314043	51.684907
8930	-0.49017	51.764776
8931	-0.126869	51.921297
8932	-0.57014	51.763195
8933	-0.495626	51.751053
8934	-0.362266	51.799661
8935	-0.075031	51.805479
8936	-0.020822	51.764797
8937	-0.199324	51.972746
8938	-0.462232	51.751511
8939	-0.378203	51.654868
8940	-0.507889	51.614415
8941	-0.297773	51.773037
8942	0.006947	51.77072
8943	0.132455	51.795631
8944	-0.024836	52.050751
8945	-0.201291	51.907981
8946	-0.038698	51.705091
8947	0.169079	51.875164
8948	-0.034495	51.702233
8949	-0.019877	51.816846
8950	-0.186077	51.881455
8951	-0.029186	51.695849
8952	0.147	51.810572
8953	-0.551397	51.752526
8954	-0.194367	51.903721
8955	-0.232273	51.746335
8956	-0.209617	51.915383
8957	-0.016386	51.685113
8958	-0.39693	51.618636
8959	0.008052	51.763929
8960	-0.062724	51.70745
8961	0.14726	51.809947
8962	-0.258597	51.94374
8963	-0.495284	51.635691
8964	-0.228507	51.978126
8965	-0.23733	51.934729
8966	-0.399807	51.696546
8967	-0.188835	51.699094
8968	-0.407129	51.628081
8969	-0.450797	51.752062
8970	-0.076252	51.805076
8971	-0.189783	51.797455
8972	-0.288554	51.958665
8973	0.024597	51.885185
8974	-0.011267	51.765895
8975	-0.174406	52.042741
8976	-0.41318	51.669554
8977	-0.164168	51.877123
8978	-0.389917	51.651487
8979	-0.099608	51.838799
8980	-0.360388	51.742662
8981	-0.502407	51.747947
8982	-0.039129	51.711528
8983	-0.338012	51.755629
8984	-0.458509	51.766415
8985	-0.215597	51.734267
8986	-0.175191	51.918469
8987	-0.471232	51.7377
8988	-0.017167	51.815784
8989	-0.395434	51.679869
8990	-0.380858	51.684192
8991	-0.210614	51.976228
8992	-0.184918	51.92031
8993	-0.400207	51.658506
8994	-0.02128	51.818587
8995	-0.200116	51.899169
8996	-0.179149	51.914825
8997	-0.222134	51.772843
8998	-0.466414	51.772624
8999	-0.090178	51.708556
9000	-0.19273	51.823488
9001	-0.449322	51.755387
9002	-0.578625	51.761563
9003	-0.419361	51.679771
9004	-0.22705	51.770562
9005	-0.31057	51.751344
9006	-0.247381	51.957125
9007	-0.291112	51.739499
9008	-0.231093	51.761702
9009	-0.376867	51.67929
9010	-0.01607	51.813014
9011	-0.176366	51.882645
9012	-0.166813	51.923536
9013	-0.233465	51.761064
9014	-0.004321	51.78734
9015	-0.25309	51.653865
9016	0.000435	51.771289
9017	-0.090384	51.752109
9018	-0.383213	51.683892
9019	-0.013205	51.755415
9020	-0.182663	51.850812
9021	0.021314	51.945094
9022	-0.29303	51.959989
9023	-0.660235	51.801194
9024	-0.067396	51.708201
